高管姓名，性别，年龄，股票代码，职位
赵洪波，男，49，600864，董事长,董事
李向良，男，50，600863，董事长,董事
李志强，男，53，600862，董事长,董事
王禄征，男，55，600861，董事长,董事
王军，男，46，600860，董事长,执行董事
刘毅，男，58，600859，董事长,董事
王志盛，男，48，600858，董事长,董事
应飞军，男，54，600857，董事长,董事
黄博，男，48，600856，董事长,董事
史燕中，男，45，600855，董事长,董事
沈华平，男，50，600854，董事长,董事
尚云龙，男，45，600853，董事长,董事
汪浩，女，50，600852，董事长,董事
孟文波，男，46，600851，董事长,董事
丁洁民，男，61，600846，董事长,董事
夏雪松，男，48，600845，董事长,董事
王斌，男，51，600844，董事长,董事
张敏，男，56，600843，董事长,董事
蓝青松，男，53，600841，董事长,董事
赵勇，男，55，600839，董事长,董事
许骍，男，48，600838，董事长,董事
周杰，男，51，600837，董事长,董事
费屹立，男，45，600836，董事长,董事
陈嘉明，男，56，600835，董事长,董事
俞光耀，男，59，600834，董事长,董事
徐子瑛，女，49，600833，董事长,董事
钮卫平，女，64，600832，董事长,董事
晏兆祥，男，60，600831，董事长,董事
潘昵琥，男，56，600830，董事长,董事
张镇平，男，57，600829，董事长,董事
高宏彪，男，49，600828，董事长,董事
叶永明，男，54，600827，董事长,董事
曹炜，男，51，600826，董事长,董事
陈启伟，男，55，600825，董事长,董事
杨传华，男，56，600824，董事长,董事
许荣茂，男，68，600823，董事长,董事
秦青林，男，56，600822，董事长,董事
刘明，男，56，600821，董事长,董事
张焰，男，57，600820，董事长,董事
赵健，男，47，600819，董事长,董事
程涛，男，39，600817，董事长,董事
王少钦，男，60，600816，董事长,董事
张振斌，男，58，600815，董事长,董事
童民强，男，60，600814，董事长,董事
张春城，男，52，600813，董事长,董事
刘文富，男，56，600812，副董事长,董事
张宏伟，男，64，600811，名誉董事长,董事
郑晓广，男，53，600810，董事长,董事
谭忠豹，男，55，600809，董事长,董事
丁毅，男，54，600808，董事长,董事
曾昭秦，男，49，600807，董事长,董事
王鹤，男，52，600806，董事长,董事
王连春，男，48，600805，董事长,董事
杨学平，男，53，600804，董事长,董事
王玉锁，男，54，600803，董事长,董事
洪海山，男，57，600802，董事长,董事
徐永模，男，62，600801，董事长,董事
郭锴，男，44，600800，董事长,董事
胡敏，男，46，600798，董事长,董事
陈纯，男，63，600797，名誉董事长
高云跃，男，50，600796，董事长,董事
乔保平，男，63，600795，董事长,董事
葛梅荣，男，54，600790，董事长,董事
彭欣，男，46，600789，董事长,董事
刘实，男，54，600788，董事长,董事
韩铁林，男，60，600787，董事长,董事
曲奎，男，52，600785，董事长,董事
刘卫国，男，55，600784，董事长,董事
王飚，男，50，600783，董事长,董事
夏文勇，男，46，600782，董事长,董事
朱文臣，男，52，600781，董事长,董事
王启瑞，男，53，600780，董事长,董事
范祥福，男，61，600779，董事长,董事
聂如旋，男，59，600778，董事长,董事
刘珂，男，47，600777，代董事长,董事
周忠国，男，51，600776，董事长,董事
徐国飞，男，56，600775，董事长,执行董事
张宪华，男，64，600774，董事长,董事
朱贤麟，男，57，600773，董事长,董事
张斌，男，45，600771，董事长,董事
昝圣达，男，55，600770，董事长,董事
董耀军，男，49，600769，董事长,董事
陈炜，男，46，600768，董事长,董事
海乐，女，44，600767，董事长,董事
姬苏春，男，56，600765，董事长,董事
范国平，男，56，600764，董事长,董事
吕建明，男，53，600763，董事长,董事
张德进，男，55，600761，董事长,董事
郭殿满，男，59，600760，董事长,董事
王文韬，男，44，600759，董事长,董事
林守信，男，62，600758，董事长,董事
陈义国，男，54，600757，董事长,董事
王柏华，男，53，600756，董事长,董事
许晓曦，男，49，600755，董事长,董事
俞敏亮，男，61，600754，董事长,董事
梁衍锋，男，53，600753，董事长,董事
